,ts_code,symbol,name,area,industry,fullname,market,list_date,delist_date
1199,002743.SZ,002743,富煌钢构,安徽,钢加工,安徽富煌钢构股份有限公司,中小板,20150217,
1200,002745.SZ,002745,木林森,广东,电气设备,木林森股份有限公司,中小板,20150217,
1201,002746.SZ,002746,仙坛股份,山东,食品,山东仙坛股份有限公司,中小板,20150216,
1202,002747.SZ,002747,埃斯顿,江苏,机械基件,南京埃斯顿自动化股份有限公司,中小板,20150320,
1203,002748.SZ,002748,世龙实业,江西,化工原料,江西世龙实业股份有限公司,中小板,20150319,
1204,002749.SZ,002749,国光股份,四川,农药化肥,四川国光农化股份有限公司,中小板,20150320,
1205,002750.SZ,002750,龙津药业,云南,中成药,昆明龙津药业股份有限公司,中小板,20150324,
1206,002751.SZ,002751,易尚展示,深圳,家居用品,深圳市易尚展示股份有限公司,中小板,20150424,
1207,002752.SZ,002752,昇兴股份,福建,广告包装,昇兴集团股份有限公司,中小板,20150422,
1208,002753.SZ,002753,永东股份,山西,化工原料,山西永东化工股份有限公司,中小板,20150519,
1209,002755.SZ,002755,奥赛康,北京,化学制药,北京奥赛康药业股份有限公司,中小板,20150515,
1210,002756.SZ,002756,永兴材料,浙江,特种钢,永兴特种材料科技股份有限公司,中小板,20150515,
1211,002757.SZ,002757,南兴股份,广东,专用机械,南兴装备股份有限公司,中小板,20150527,
1212,002758.SZ,002758,浙农股份,浙江,医药商业,浙农集团股份有限公司,中小板,20150527,
1213,002759.SZ,002759,天际股份,广东,家用电器,广东天际电器股份有限公司,中小板,20150528,
1214,002760.SZ,002760,凤形股份,安徽,机械基件,安徽省凤形耐磨材料股份有限公司,中小板,20150611,
1215,002761.SZ,002761,浙江建投,浙江,建筑工程,浙江省建设投资集团股份有限公司,中小板,20150610,
1216,002762.SZ,002762,金发拉比,广东,服饰,金发拉比妇婴童用品股份有限公司,中小板,20150610,
1217,002763.SZ,002763,汇洁股份,深圳,服饰,深圳汇洁集团股份有限公司,中小板,20150610,
1218,002765.SZ,002765,蓝黛科技,重庆,元器件,蓝黛科技集团股份有限公司,中小板,20150612,
1219,002766.SZ,002766,*ST索菱,深圳,汽车配件,深圳市索菱实业股份有限公司,中小板,20150611,
1220,002767.SZ,002767,先锋电子,浙江,电器仪表,杭州先锋电子技术股份有限公司,中小板,20150612,
1221,002768.SZ,002768,国恩股份,山东,塑料,青岛国恩科技股份有限公司,中小板,20150630,
1222,002769.SZ,002769,普路通,深圳,仓储物流,深圳市普路通供应链管理股份有限公司,中小板,20150629,
1223,002770.SZ,002770,*ST科迪,河南,乳制品,河南科迪乳业股份有限公司,中小板,20150630,
1224,002771.SZ,002771,真视通,北京,软件服务,北京真视通科技股份有限公司,中小板,20150629,
1225,002772.SZ,002772,众兴菌业,甘肃,种植业,天水众兴菌业科技股份有限公司,中小板,20150626,
1226,002773.SZ,002773,康弘药业,四川,化学制药,成都康弘药业集团股份有限公司,中小板,20150626,
1227,002774.SZ,002774,快意电梯,广东,运输设备,快意电梯股份有限公司,中小板,20170324,
1228,002775.SZ,002775,文科园林,深圳,建筑工程,深圳文科园林股份有限公司,中小板,20150629,
1229,002776.SZ,002776,ST柏龙,广东,服饰,广东柏堡龙股份有限公司,中小板,20150626,
1230,002777.SZ,002777,久远银海,四川,软件服务,四川久远银海软件股份有限公司,中小板,20151231,
1231,002778.SZ,002778,中晟高科,江苏,石油加工,江苏中晟高科环境股份有限公司,中小板,20160106,
1232,002779.SZ,002779,中坚科技,浙江,农用机械,浙江中坚科技股份有限公司,中小板,20151209,
1233,002780.SZ,002780,三夫户外,北京,其他商业,北京三夫户外用品股份有限公司,中小板,20151209,
1234,002781.SZ,002781,奇信股份,深圳,装修装饰,深圳市奇信集团股份有限公司,中小板,20151222,
1235,002782.SZ,002782,可立克,深圳,电气设备,深圳可立克科技股份有限公司,中小板,20151222,
1236,002783.SZ,002783,凯龙股份,湖北,化工原料,湖北凯龙化工集团股份有限公司,中小板,20151209,
1237,002785.SZ,002785,万里石,福建,其他建材,厦门万里石股份有限公司,中小板,20151223,
1238,002786.SZ,002786,银宝山新,深圳,专用机械,深圳市银宝山新科技股份有限公司,中小板,20151223,
1239,002787.SZ,002787,华源控股,江苏,广告包装,苏州华源控股股份有限公司,中小板,20151231,
1240,002788.SZ,002788,鹭燕医药,福建,医药商业,鹭燕医药股份有限公司,中小板,20160218,
1241,002789.SZ,002789,建艺集团,深圳,装修装饰,深圳市建艺装饰集团股份有限公司,中小板,20160311,
1242,002790.SZ,002790,瑞尔特,福建,家居用品,厦门瑞尔特卫浴科技股份有限公司,中小板,20160308,
1243,002791.SZ,002791,坚朗五金,广东,其他建材,广东坚朗五金制品股份有限公司,中小板,20160329,
1244,002792.SZ,002792,通宇通讯,广东,通信设备,广东通宇通讯股份有限公司,中小板,20160328,
1245,002793.SZ,002793,罗欣药业,浙江,化学制药,罗欣药业集团股份有限公司,中小板,20160415,
1246,002795.SZ,002795,永和智控,浙江,机械基件,永和流体智控股份有限公司,中小板,20160428,
1247,002796.SZ,002796,世嘉科技,江苏,通信设备,苏州市世嘉科技股份有限公司,中小板,20160510,
1248,002797.SZ,002797,第一创业,深圳,证券,第一创业证券股份有限公司,中小板,20160511,
1249,002798.SZ,002798,帝欧家居,四川,家居用品,帝欧家居股份有限公司,中小板,20160525,
1250,002799.SZ,002799,环球印务,陕西,广告包装,西安环球印务股份有限公司,中小板,20160608,
1251,002800.SZ,002800,天顺股份,新疆,仓储物流,新疆天顺供应链股份有限公司,中小板,20160530,
1252,002801.SZ,002801,微光股份,浙江,电气设备,杭州微光电子股份有限公司,中小板,20160622,
1253,002802.SZ,002802,洪汇新材,江苏,化工原料,无锡洪汇新材料科技股份有限公司,中小板,20160629,
1254,002803.SZ,002803,吉宏股份,福建,互联网,厦门吉宏科技股份有限公司,中小板,20160712,
1255,002805.SZ,002805,丰元股份,山东,化工原料,山东丰元化学股份有限公司,中小板,20160707,
1256,002806.SZ,002806,华锋股份,广东,铝,广东华锋新能源科技股份有限公司,中小板,20160726,
1257,002807.SZ,002807,江阴银行,江苏,银行,江苏江阴农村商业银行股份有限公司,中小板,20160902,
1258,002808.SZ,002808,恒久科技,江苏,元器件,苏州恒久光电科技股份有限公司,中小板,20160812,
1259,002809.SZ,002809,红墙股份,广东,化工原料,广东红墙新材料股份有限公司,中小板,20160823,
1260,002810.SZ,002810,山东赫达,山东,化工原料,山东赫达股份有限公司,中小板,20160826,
1261,002811.SZ,002811,郑中设计,深圳,装修装饰,深圳市郑中设计股份有限公司,中小板,20160908,
1262,002812.SZ,002812,恩捷股份,云南,电气设备,云南恩捷新材料股份有限公司,中小板,20160914,
1263,002813.SZ,002813,路畅科技,深圳,汽车配件,深圳市路畅科技股份有限公司,中小板,20161012,
1264,002815.SZ,002815,崇达技术,深圳,元器件,崇达技术股份有限公司,中小板,20161012,
1265,002816.SZ,002816,和科达,深圳,专用机械,深圳市和科达精密清洗设备股份有限公司,中小板,20161025,
1266,002817.SZ,002817,黄山胶囊,安徽,化学制药,安徽黄山胶囊股份有限公司,中小板,20161025,
1267,002818.SZ,002818,富森美,四川,其他商业,成都富森美家居股份有限公司,中小板,20161109,
1268,002819.SZ,002819,东方中科,北京,电器仪表,北京东方中科集成科技股份有限公司,中小板,20161111,
1269,002820.SZ,002820,桂发祥,天津,食品,天津桂发祥十八街麻花食品股份有限公司,中小板,20161118,
1270,002821.SZ,002821,凯莱英,天津,生物制药,凯莱英医药集团(天津)股份有限公司,中小板,20161118,
1271,002822.SZ,002822,中装建设,深圳,装修装饰,深圳市中装建设集团股份有限公司,中小板,20161129,
1272,002823.SZ,002823,凯中精密,深圳,机械基件,深圳市凯中精密技术股份有限公司,中小板,20161124,
1273,002824.SZ,002824,和胜股份,广东,铝,广东和胜工业铝材股份有限公司,中小板,20170112,
1274,002825.SZ,002825,纳尔股份,上海,化工原料,上海纳尔实业股份有限公司,中小板,20161129,
1275,002826.SZ,002826,易明医药,西藏,中成药,西藏易明西雅医药科技股份有限公司,中小板,20161209,
1276,002827.SZ,002827,高争民爆,西藏,化工原料,西藏高争民爆股份有限公司,中小板,20161209,
1277,002828.SZ,002828,贝肯能源,新疆,石油开采,新疆贝肯能源工程股份有限公司,中小板,20161208,
1278,002829.SZ,002829,星网宇达,北京,航空,北京星网宇达科技股份有限公司,中小板,20161213,
1279,002830.SZ,002830,名雕股份,深圳,装修装饰,深圳市名雕装饰股份有限公司,中小板,20161213,
1280,002831.SZ,002831,裕同科技,深圳,广告包装,深圳市裕同包装科技股份有限公司,中小板,20161216,
1281,002832.SZ,002832,比音勒芬,广东,服饰,比音勒芬服饰股份有限公司,中小板,20161223,
1282,002833.SZ,002833,弘亚数控,广东,专用机械,广州弘亚数控机械股份有限公司,中小板,20161228,
1283,002835.SZ,002835,同为股份,深圳,元器件,深圳市同为数码科技股份有限公司,中小板,20161228,
1284,002836.SZ,002836,新宏泽,广东,广告包装,广东新宏泽包装股份有限公司,中小板,20161229,
1285,002837.SZ,002837,英维克,深圳,专用机械,深圳市英维克科技股份有限公司,中小板,20161229,
1286,002838.SZ,002838,道恩股份,山东,塑料,山东道恩高分子材料股份有限公司,中小板,20170106,
1287,002839.SZ,002839,张家港行,江苏,银行,江苏张家港农村商业银行股份有限公司,中小板,20170124,
1288,002840.SZ,002840,华统股份,浙江,食品,浙江华统肉制品股份有限公司,中小板,20170110,
1289,002841.SZ,002841,视源股份,广东,元器件,广州视源电子科技股份有限公司,中小板,20170119,
1290,002842.SZ,002842,翔鹭钨业,广东,小金属,广东翔鹭钨业股份有限公司,中小板,20170119,
1291,002843.SZ,002843,泰嘉股份,湖南,钢加工,湖南泰嘉新材料科技股份有限公司,中小板,20170120,
1292,002845.SZ,002845,同兴达,深圳,元器件,深圳同兴达科技股份有限公司,中小板,20170125,
1293,002846.SZ,002846,英联股份,广东,广告包装,广东英联包装股份有限公司,中小板,20170207,
1294,002847.SZ,002847,盐津铺子,湖南,食品,盐津铺子食品股份有限公司,中小板,20170208,
1295,002848.SZ,002848,高斯贝尔,湖南,家用电器,高斯贝尔数码科技股份有限公司,中小板,20170213,
1296,002849.SZ,002849,威星智能,浙江,电器仪表,浙江威星智能仪表股份有限公司,中小板,20170217,
1297,002850.SZ,002850,科达利,深圳,电气设备,深圳市科达利实业股份有限公司,中小板,20170302,
1298,002851.SZ,002851,麦格米特,深圳,电气设备,深圳麦格米特电气股份有限公司,中小板,20170306,
1299,002852.SZ,002852,道道全,湖南,食品,道道全粮油股份有限公司,中小板,20170310,
1300,002853.SZ,002853,皮阿诺,广东,家居用品,广东皮阿诺科学艺术家居股份有限公司,中小板,20170310,
1301,002855.SZ,002855,捷荣技术,广东,元器件,东莞捷荣技术股份有限公司,中小板,20170321,
1302,002856.SZ,002856,美芝股份,深圳,装修装饰,深圳市美芝装饰设计工程股份有限公司,中小板,20170320,
1303,002857.SZ,002857,三晖电气,河南,电器仪表,郑州三晖电气股份有限公司,中小板,20170323,
1304,002858.SZ,002858,力盛赛车,上海,文教休闲,上海力盛赛车文化股份有限公司,中小板,20170324,
1305,002859.SZ,002859,洁美科技,浙江,元器件,浙江洁美电子科技股份有限公司,中小板,20170407,
1306,002860.SZ,002860,星帅尔,浙江,家用电器,杭州星帅尔电器股份有限公司,中小板,20170412,
1307,002861.SZ,002861,瀛通通讯,湖北,通信设备,瀛通通讯股份有限公司,中小板,20170413,
1308,002862.SZ,002862,实丰文化,广东,文教休闲,实丰文化发展股份有限公司,中小板,20170411,
1309,002863.SZ,002863,今飞凯达,浙江,汽车配件,浙江今飞凯达轮毂股份有限公司,中小板,20170418,
1310,002864.SZ,002864,盘龙药业,陕西,中成药,陕西盘龙药业集团股份有限公司,中小板,20171116,
1311,002865.SZ,002865,钧达股份,海南,汽车配件,海南钧达汽车饰件股份有限公司,中小板,20170425,
1312,002866.SZ,002866,传艺科技,江苏,IT设备,江苏传艺科技股份有限公司,中小板,20170426,
1313,002867.SZ,002867,周大生,深圳,服饰,周大生珠宝股份有限公司,中小板,20170427,
1314,002868.SZ,002868,绿康生化,福建,农业综合,绿康生化股份有限公司,中小板,20170503,
1315,002869.SZ,002869,金溢科技,深圳,通信设备,深圳市金溢科技股份有限公司,中小板,20170515,
1316,002870.SZ,002870,香山股份,广东,汽车配件,广东香山衡器集团股份有限公司,中小板,20170515,
1317,002871.SZ,002871,伟隆股份,山东,机械基件,青岛伟隆阀门股份有限公司,中小板,20170511,
1318,002872.SZ,002872,ST天圣,重庆,化学制药,天圣制药集团股份有限公司,中小板,20170519,
1319,002873.SZ,002873,新天药业,贵州,中成药,贵阳新天药业股份有限公司,中小板,20170519,
1320,002875.SZ,002875,安奈儿,深圳,服饰,深圳市安奈儿股份有限公司,中小板,20170601,
1321,002876.SZ,002876,三利谱,深圳,元器件,深圳市三利谱光电科技股份有限公司,中小板,20170525,
1322,002877.SZ,002877,智能自控,江苏,电器仪表,无锡智能自控工程股份有限公司,中小板,20170605,
1323,002878.SZ,002878,元隆雅图,北京,文教休闲,北京元隆雅图文化传播股份有限公司,中小板,20170606,
1324,002879.SZ,002879,长缆科技,湖南,电气设备,长缆电工科技股份有限公司,中小板,20170707,
1325,002880.SZ,002880,卫光生物,深圳,生物制药,深圳市卫光生物制品股份有限公司,中小板,20170616,
1326,002881.SZ,002881,美格智能,深圳,通信设备,美格智能技术股份有限公司,中小板,20170622,
1327,002882.SZ,002882,金龙羽,深圳,电气设备,金龙羽集团股份有限公司,中小板,20170717,
1328,002883.SZ,002883,中设股份,江苏,建筑工程,江苏中设集团股份有限公司,中小板,20170620,
1329,002884.SZ,002884,凌霄泵业,广东,专用机械,广东凌霄泵业股份有限公司,中小板,20170711,
1330,002885.SZ,002885,京泉华,深圳,元器件,深圳市京泉华科技股份有限公司,中小板,20170627,
